Date,AccountId,MaskedAccount,AccountLabel,CashConcept,EstimatedAmount,IsObservedAnchor,AnchorAsOfLocal,AnchorAmount,PriorAnchorAsOfLocal,NextAnchorAsOfLocal,CumulativeNetCashActivityFromAnchor,ReconciliationDelta,ReconciliationStatus,DerivationMethod,Confidence,Limitations
2024-04-25,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-04-26,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-04-27,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-04-28,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-04-29,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-04-30,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-05-01,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-05-02,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-05-03,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-05-04,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-05-05,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-05-06,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-05-07,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-05-08,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-05-09,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-05-10,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-05-11,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-05-12,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-05-13,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-05-14,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-05-15,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-05-16,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-05-17,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-05-18,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-05-19,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-05-20,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-05-21,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-05-22,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-05-23,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-05-24,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-05-25,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-05-26,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-05-27,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-05-28,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-05-29,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-05-30,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-05-31,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
2024-06-01,900001002,x1002,Individual Brokerage - x1002,CashAvailToWithdrawEstimated,258.32,false,2026-06-16 19:59:00,243.23,2026-06-14 20:50:00,2026-07-01 19:28:00,24.92,,reconciled,Backward/forward reconstruction from observed CashAvailToWithdraw anchor(s) using account_history NetCashActivityExcludingSweep,high,Estimate excludes sweep mechanics and depends on account-history export coverage
