Date,AccountId,MaskedAccount,AccountLabel,TradeCashFlow,IncomeCashFlow,ExternalTransferCashFlow,InternalTransferCashFlow,SweepCashFlow,OtherCashFlow,NetCashActivityExcludingSweep,NetCashActivityIncludingSweep,BoughtAmount,SoldAmount,DividendAmount,InterestAmount,MarginInterestAmount,Fees,Commissions,ActivityRowCount,SourceHistoryRows
2026-04-09,900001004,x1004,Individual 401(k) - x1004,-1122.21,0.00,0.00,0.00,-2072.13,0.00,-1122.21,-3194.34,2424.35,1302.14,0.00,0.00,0.00,0.00,0.03,10,10
2026-04-10,900001004,x1004,Individual 401(k) - x1004,-516.83,0.00,0.00,0.00,1122.21,0.00,-516.83,605.38,726.00,209.17,0.00,0.00,0.00,0.00,0.01,3,3
2026-04-13,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,516.83,0.00,0.00,516.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2026-04-14,900001004,x1004,Individual 401(k) - x1004,-3394.57,0.00,0.00,0.00,0.00,0.00,-3394.57,-3394.57,5312.40,1917.84,0.00,0.00,0.00,0.00,0.04,17,17
2026-04-15,900001004,x1004,Individual 401(k) - x1004,999.12,0.15,0.00,0.00,3394.42,0.00,999.27,4393.69,0.00,999.12,0.15,0.00,0.00,0.00,0.02,4,4
2026-04-16,900001004,x1004,Individual 401(k) - x1004,-1062.83,0.00,0.00,0.00,-999.12,0.00,-1062.83,-2061.95,2705.66,1642.83,0.00,0.00,0.00,0.00,0.04,11,11
2026-04-17,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,1062.83,0.00,0.00,1062.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2026-04-20,900001004,x1004,Individual 401(k) - x1004,128.65,0.00,0.00,0.00,0.00,0.00,128.65,128.65,2202.41,2331.06,0.00,0.00,0.00,0.00,0.05,11,11
2026-04-21,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,-128.65,0.00,0.00,-128.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2026-04-27,900001004,x1004,Individual 401(k) - x1004,-137.96,0.00,0.00,0.00,0.00,0.00,-137.96,-137.96,1242.53,1104.57,0.00,0.00,0.00,0.00,0.03,11,11
2026-04-28,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,137.96,0.00,0.00,137.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2026-04-29,900001004,x1004,Individual 401(k) - x1004,524.94,2.17,0.00,0.00,0.00,-0.14,526.96,526.96,0.00,524.94,2.17,0.00,0.00,0.00,0.01,5,5
2026-04-30,900001004,x1004,Individual 401(k) - x1004,-8.22,0.02,0.00,0.00,-526.98,0.00,-8.20,-535.18,1507.43,1499.21,0.00,0.02,0.00,0.00,0.03,12,12
2026-05-01,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,8.22,0.00,0.00,8.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2026-05-05,900001004,x1004,Individual 401(k) - x1004,-543.96,0.00,0.00,0.00,0.00,0.00,-543.96,-543.96,543.96,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2026-05-06,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,543.96,0.00,0.00,543.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2026-05-07,900001004,x1004,Individual 401(k) - x1004,994.79,2.87,0.00,0.00,-2.87,0.00,997.66,994.79,0.00,994.79,2.87,0.00,0.00,0.00,0.02,5,5
2026-05-08,900001004,x1004,Individual 401(k) - x1004,-950.44,0.00,0.00,0.00,-994.78,0.00,-950.44,-1945.22,950.44,0.00,0.00,0.00,0.00,0.00,0.00,4,4
2026-05-11,900001004,x1004,Individual 401(k) - x1004,2087.16,0.00,0.00,0.00,950.44,0.00,2087.16,3037.60,0.00,2087.16,0.00,0.00,0.00,0.00,0.05,6,6
2026-05-12,900001004,x1004,Individual 401(k) - x1004,-2213.94,0.00,0.00,0.00,-2087.16,0.00,-2213.94,-4301.10,2213.94,0.00,0.00,0.00,0.00,0.00,0.00,9,9
2026-05-13,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,2213.94,0.00,0.00,2213.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2026-05-15,900001004,x1004,Individual 401(k) - x1004,90.64,0.00,0.00,0.00,0.00,0.00,90.64,90.64,1311.19,1401.83,0.00,0.00,0.00,0.00,0.03,9,9
2026-05-18,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,-90.64,0.00,0.00,-90.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2026-05-20,900001004,x1004,Individual 401(k) - x1004,-7.61,0.00,0.00,0.00,0.00,0.00,-7.61,-7.61,276.47,268.86,0.00,0.00,0.00,0.00,0.01,2,2
2026-05-21,900001004,x1004,Individual 401(k) - x1004,869.93,0.00,0.00,0.00,7.61,0.00,869.93,877.54,0.00,869.93,0.00,0.00,0.00,0.00,0.02,2,2
2026-05-22,900001004,x1004,Individual 401(k) - x1004,-873.96,0.00,0.00,0.00,-869.93,0.00,-873.96,-1743.89,873.96,0.00,0.00,0.00,0.00,0.00,0.00,5,5
2026-05-26,900001004,x1004,Individual 401(k) - x1004,1335.32,0.00,0.00,0.00,873.96,0.00,1335.32,2209.28,1170.94,2506.26,0.00,0.00,0.00,0.00,0.06,14,14
2026-05-27,900001004,x1004,Individual 401(k) - x1004,-1339.62,0.00,0.00,0.00,-1335.32,0.00,-1339.62,-2674.94,1634.08,294.46,0.00,0.00,0.00,0.00,0.01,8,8
2026-05-28,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,1339.62,0.00,0.00,1339.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2026-05-29,900001004,x1004,Individual 401(k) - x1004,35.89,0.01,0.00,0.00,-0.01,0.00,35.90,35.89,2097.28,2133.17,0.00,0.01,0.00,0.00,0.05,16,16
2026-06-01,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,-35.89,0.00,0.00,-35.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2026-06-03,900001004,x1004,Individual 401(k) - x1004,840.31,0.00,0.00,0.00,0.00,0.00,840.31,840.31,5313.73,6154.04,0.00,0.00,0.00,0.00,0.13,33,33
2026-06-04,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,-840.31,0.00,0.00,-840.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2026-06-05,900001004,x1004,Individual 401(k) - x1004,0.00,6.09,0.00,0.00,-6.09,0.00,6.09,0.00,0.00,0.00,6.09,0.00,0.00,0.00,0.00,2,2
2026-06-10,900001004,x1004,Individual 401(k) - x1004,6857.88,0.00,0.00,0.00,0.00,0.00,6857.88,6857.88,871.65,7729.53,0.00,0.00,0.00,0.00,0.17,13,13
2026-06-11,900001004,x1004,Individual 401(k) - x1004,364.25,0.00,0.00,0.00,-6857.88,0.00,364.25,-6493.63,7282.80,7647.05,0.00,0.00,0.00,0.00,0.17,30,30
2026-06-12,900001004,x1004,Individual 401(k) - x1004,-2859.91,0.00,0.00,0.00,-364.25,0.00,-2859.91,-3224.16,6508.06,3648.15,0.00,0.00,0.00,0.00,0.08,10,10
2026-06-15,900001004,x1004,Individual 401(k) - x1004,-1116.22,0.00,0.00,0.00,2859.91,0.00,-1116.22,1743.68,1557.31,441.09,0.00,0.00,0.00,0.00,0.01,4,4
2026-06-16,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,1116.22,0.00,0.00,1116.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2026-06-17,900001004,x1004,Individual 401(k) - x1004,-574.94,0.00,0.00,0.00,0.00,0.00,-574.94,-574.94,2092.80,1517.86,0.00,0.00,0.00,0.00,0.04,10,10
2026-06-18,900001004,x1004,Individual 401(k) - x1004,394.82,3.62,0.00,0.00,571.32,0.00,398.44,969.76,0.00,394.82,3.62,0.00,0.00,0.00,0.01,6,6
2026-06-22,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,-394.82,0.00,0.00,-394.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2026-06-23,900001004,x1004,Individual 401(k) - x1004,0.00,1.97,0.00,0.00,-1.97,0.00,1.97,0.00,0.00,0.00,1.97,0.00,0.00,0.00,0.00,2,2
2026-06-24,900001004,x1004,Individual 401(k) - x1004,-3824.60,0.00,0.00,0.00,0.00,0.00,-3824.60,-3824.60,3824.60,0.00,0.00,0.00,0.00,0.00,0.00,3,3
2026-06-25,900001004,x1004,Individual 401(k) - x1004,0.00,0.00,0.00,0.00,3824.60,0.00,0.00,3824.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
2026-06-26,900001004,x1004,Individual 401(k) - x1004,-443.10,3.34,0.00,0.00,-3.34,0.00,-439.77,-443.10,1336.31,893.21,3.34,0.00,0.00,0.00,0.02,8,8
2026-06-29,900001004,x1004,Individual 401(k) - x1004,47.69,0.00,0.00,0.00,443.11,0.00,47.69,490.80,552.75,600.44,0.00,0.00,0.00,0.00,0.01,3,3
2026-06-30,900001004,x1004,Individual 401(k) - x1004,-46.66,1.16,0.00,0.00,-47.72,0.00,-45.50,-93.22,305.20,258.54,1.14,0.02,0.00,0.00,0.01,7,7
